Event Name,10000x500,10000x1000,10000x2000,50000x500,50000x1000,50000x2000
L2_RQSTS:CODE_RD_HIT,"552,584,697,863,945,1525,1554,1873","518,656,818,913,936,1415,1833,1838","462,579,713,787,956,1552,1823,2182","869,994,660,1659,1632,1584,1803,1757","860,991,576,1608,1449,1991,2197,1664","607,953,1272,828,799,1277,1816,1846"
L2_RQSTS:CODE_RD_MISS,"171,143,295,272,251,274,358,329","211,230,216,179,237,264,264,331","196,225,215,273,250,320,396,298","398,558,850,973,1225,2161,2016,1717","399,581,787,980,1151,2306,1864,1609","364,592,772,1020,1239,2058,1942,1589"
L2_RQSTS:ALL_PF,"14749,3048292,3051212,3054040,13732,21277674,42567100,29405308","14421,15334,6091555,6094052,12171109,21297680,32690300,52319156","15722,3065376,6121343,9163108,12213934,12205868,22935812,40055708","77136,15283459,19655868,8902874,28503162,41716432,35615456,69071736","77253,77837,19664656,24084176,24073656,37321400,31282432,73512568","79987,15299366,8903527,19707512,8904307,41766456,68931160,69210192"
L2_RQSTS:PF_HIT,"4171,3038974,3035458,6078432,9111369,24317682,6084180,32658134","2792,3045936,6081031,9131145,9125236,12162796,45759212,35957052","3957,3053120,3055298,6104343,6109904,15247456,29464804,49094032","2793,15182498,19587702,4415671,24059148,46064272,35676088,55649288","2691,15188298,19678916,24013764,4414279,35299832,46726324,35706664","4838,15221744,19646466,19641952,19647656,46116048,44528792,46736952"
L2_RQSTS:PF_MISS,"10349,10017,12288,11187,10180,11840,10826,13655","11376,10912,10524,10177,12082,11008,14027,12179","11682,11211,11274,11122,11689,11448,13386,12101","74282,74212,74331,74374,74534,74471,74547,74743","74419,74250,74345,74176,74233,74343,74468,74496","74396,74249,74129,74177,74313,74181,74396,74408"
L2_RQSTS:ALL_DEMAND_REFERENCES,"16695,16826,16983,17016,17460,17996,18610,19601","21657,21504,21452,21649,21692,22362,25224,24889","33673,33912,34368,34286,34707,34960,36862,37166","79862,81029,80927,82595,82872,84316,84948,85926","104615,103479,105879,108726,106657,111107,115394,109646","167717,167289,170235,168438,166920,172302,171172,174619"
L2_RQSTS:ALL_DEMAND_MISS,"700,3036887,3038349,9108148,6078442,24321846,27304736,29388332","734,3043548,6089045,9126190,12152335,21278308,42513752,42504216","760,3049709,797,9150475,12217461,24385076,39256180,32743700","2131,15202843,19587376,8827224,8828169,28410950,60054232,58081336","2007,2072,19598288,19609442,28422828,28424812,73377800,35726476","2040,15229605,19637364,4414621,19659326,50530296,46777120,64649740"
L2_RQSTS:REFERENCES,"31285,3065895,6108715,6100934,6118999,24374652,39485176,32673578","36224,3075873,6110663,35115,9152160,21302502,32739444,26178276","49852,49887,6145187,9194845,12252730,21384786,16424235,29500592","157251,15332413,15367072,8983872,28575508,37375468,68943624,35843652","181864,181809,4595593,13421992,19754478,33005428,42421880,64870760","246895,242480,4660549,24269010,13481381,37515064,53752392,38083576"
L2_RQSTS:MISS,"11185,10765,3051149,6085189,6091016,21284896,6088974,35918264","12148,12036,3051945,9136866,6090431,27372620,32693024,22899220","12615,3062925,3063994,6111435,12219630,15250181,32754916,19685050","76523,15318982,19654490,24059584,24086622,41752556,60013000,51186304","76490,15247334,19664608,19673900,24076756,17726952,51127180,37908972","76450,76381,19711174,24120700,24124232,46189784,37877808,60245300"
OFFCORE_RESPONSE_0:DMND_DATA_RD:ANY_RESPONSE,"55,3038453,3039050,3036555,12149164,24828730,12140426,22865852","52,3038867,6080829,6081749,12160426,27360854,26148668,22895210","68,63,6097600,6101545,12213376,18277802,29479206,45818952","302,15192038,15174125,15165856,28454000,37271764,37635984,35710796","316,15194440,8824590,13235800,24000590,46075724,59918996,57901960","286,15218238,8824089,24050838,438,46114592,22210582,68990384"
OFFCORE_RESPONSE_0:DMND_RFO:ANY_RESPONSE,"480,450,3038224,9116086,12157234,9113826,30325978,32668442","463,3039363,6078605,9125856,3039186,6081560,32690822,6534295","464,3078233,6102137,3051184,12200963,24347836,16371859,29473856","1488,15206720,19586202,19601008,19609128,46057096,64354584,53527288","1349,15183110,1274,19607964,28423616,30886486,55632192,53605572","1274,15222944,15227062,24043244,1397,50533456,51082488,60126476"
OFFCORE_RESPONSE_0:DMND_CODE_RD:ANY_RESPONSE,"191,161,6078431,9105892,12145652,12163577,21266576,39199724","213,205,201,9124403,12158624,15201602,32679658,9809729","205,230,3049429,9154797,294,18290128,13095842,13087528","418,15197720,15179966,15182254,17649804,17654762,26683364,26865242","370,15192989,793,24014940,28410432,37246616,60052888,60098336","402,15235563,15222770,24046836,28470528,26475028,28981546,44641928"
OFFCORE_RESPONSE_0:PF_L2_DATA_RD:ANY_RESPONSE,"413,299,457,6077323,9125302,27353904,18214450,19591196","341,341,6078374,364,12157065,21279070,29425354,32679914","453,3050282,3054862,3050000,12207702,27436672,32738716,49141816","3301,15170795,3244,4415591,24050314,46065016,37814912,13405209","3368,15190328,8827490,24020322,13239204,26479754,55612460,68954128","3439,15235558,8827484,13239613,24044636,46113044,68919400,9006183"
OFFCORE_RESPONSE_0:PF_L2_RFO:ANY_RESPONSE,"10087,9805,3051047,9131872,12166904,27346592,21250184,22874540","11106,3049437,6094814,3050902,12171338,27415658,22887880,26151536","11534,3059646,6110799,9169278,6112416,24393902,29477290,36027124","70654,15233176,19672330,8896112,28498688,37295720,51267084,49127464","70531,70666,70588,24074404,28476692,30958612,55616500,44687052","70728,15286634,19700758,4482933,28528828,46174044,35670984,60180440"
OFFCORE_RESPONSE_0:PF_L1D_AND_SW:ANY_RESPONSE,"71,3037915,3042143,9116526,9131818,24328062,9108929,26138158","60,3037921,6074831,9114446,66,21286006,35942732,49000328","68,69,6103674,9145599,12200611,12198056,26200320,6544028","387,349,19596392,19575724,17649630,26475980,42201000,68978008","387,15182907,15179235,8824050,28420180,30886092,42258944,42251636","392,360,19636286,24043228,24039570,41707604,31023568,40115484"
RUNTIME,"0.450722,0.458123,0.462961,0.461251,0.460717,0.473682,0.473241,0.502495","0.458756,0.451956,0.451992,0.452766,0.452991,0.457599,0.49618,0.499761","0.452557,0.457156,0.458335,0.456969,0.457182,0.463057,0.493705,0.505996","2.24888,2.28633,2.29067,2.29242,2.25049,2.24545,2.26795,2.22532","2.10202,2.11253,2.12394,2.14754,2.14657,2.15564,2.20769,2.20997","2.07095,2.14633,2.14702,2.16783,2.17401,2.1626,2.21166,2.2164"
