Event Name,10000x500,10000x1000,10000x2000,50000x500,50000x1000,50000x2000
L2_RQSTS:ALL_CODE_RD,"17665,11886,8888,11876,9975,8624,7642,14469","43911,31871,22202,18336,16099,25317,29406,16470","108821,72698,46862,52472,39621,45253,41422,29837","51165,80472,36904,31556,42346,42362,42550,52046","196262,151308,89025,80823,65988,107550,123184,54314","529530,357560,216313,231456,194261,205107,155594,148925"
L2_RQSTS:CODE_RD_HIT,"170,327,490,642,633,983,1468,2285","280,422,383,426,430,3042,1224,1482","330,496,384,521,568,1790,1690,1340","465,442,553,604,946,5186,3056,5531","455,625,405,716,517,8067,6489,1910","1484,937,506,1003,709,4187,1891,2529"
L2_RQSTS:CODE_RD_MISS,"18787,9556,10423,9462,9398,7672,8932,10469","44221,33048,21906,21025,15206,21726,16429,22163","108446,72366,46330,50484,40997,43824,37039,28680","46690,81275,38594,28859,28538,41433,34265,43801","190019,145139,89754,79671,67435,95202,120377,49808","531097,366369,198144,230822,201059,196741,157003,143213"
L2_RQSTS:ALL_PF,"52791546,27625413,74185454,59986760,57595945,53019018,8327463,457119625","209901105,105056412,114520248,142625248,251841429,158501736,352545795,293898841","842786121,407961467,337501814,290930632,174001939,101233392,280414190,501810973","137196169,262490062,338942142,70476411,105462382,131857718,409592209,43767335","1053360461,524485952,313395535,259972980,315559364,502351507,131381091,396047097","4216955746,2060743571,4606108875,3460578551,840297619,593087224,820047968,2228922275"
L2_RQSTS:PF_HIT,"45438573,25029980,15959412,59269580,10738047,140875412,414028259,185597983","179979185,92243476,58228661,92493466,39026725,67672989,385967653,342429446","719717069,358284117,238965521,179477449,141429497,94155187,361920068,95595668","125588681,227906165,338476296,64551448,312095969,286491550,451475005,35674224","906612949,463102400,290183469,240905912,241673213,589762922,252684800,476787514","3662497463,1784409449,1238028479,898475933,741882544,603228498,654127378,2315045635"
L2_RQSTS:PF_MISS,"7504651,2449533,1943121,1367478,1181298,967738,1016488,980558","29882336,12722884,8561016,3955453,5983854,2153696,2472436,2056734","123283068,49519921,52587764,21795790,32616594,7107940,6985059,6880266","11846983,34309124,11805513,5907913,5512367,5013533,5017872,5243368","146756278,61459452,23293895,19179704,28467555,10656135,11666099,9259376","555128176,275411759,215232594,119819789,98945467,33612152,33753296,33706198"
L2_RQSTS:ALL_DEMAND_REFERENCES,"1972959,970202,579978,459211,447080,297369,298412,348335","4933826,2396210,1514916,1179771,1052492,766599,869593,616858","13752081,6546424,5138024,4032755,3650284,2660642,2434975,2364749","4498123,10173708,3062972,2374724,2311550,1483790,1510515,2021458","23342301,11140657,6825405,5977477,5214553,3437951,3629810,3361516","65088702,32926795,22657845,17110966,15905996,13665520,11975025,13626137"
L2_RQSTS:ALL_DEMAND_MISS,"344718,113497,95882,91654068,44848050,88959154,316374967,135122126","804971,354074,247104784,161418,252963342,44295377,311781023,133725551","2068908,790240,949837287,433615,89291487,88995858,267228611,811423956","595636,1182888,48396942,372977,309290040,48823441,180342315,453803836","3565278,1646806,48877948,787651,45236226,89240174,602517336,1023481444","7628331,3653461,3067367,91273044,47207043,957313,2076339729,277080183"
L2_RQSTS:REFERENCES,"54671483,28416401,18473682,103083958,102557444,53393671,325021009,235460064","215028063,107212116,68309399,53254611,45965289,292213289,349731076,97092170","854784131,414518488,297265401,205118334,177478387,610390606,919260393,459469650","141651719,272039141,383366336,308384789,153127916,138814310,311365958,41064745","1075990655,535930824,1188456981,310886025,275329146,596839668,504457684,399442512","4287019604,2093077233,1430985062,1123355265,2909995937,562784008,521596546,517022885"
L2_RQSTS:MISS,"7875344,2590726,2044268,94029603,46816461,178341304,307130505,326615606","30650474,13091753,56971836,239393597,252099635,2301172,490391558,314367428","125293111,96259023,53611881,66526281,77365078,146249350,747319802,7042659","12409681,35467854,339372349,6285434,5884774,183097334,272218275,447377803","150467646,63319820,116416757,19989922,73398204,106654626,12610787,9789465","562472128,278705935,218143592,166235561,100492582,301082292,78996540,212666121"
OFFCORE_RESPONSE_0:DMND_DATA_RD:ANY_RESPONSE,"199391,48526,35821,58237089,187513846,167162396,532112617,268055329","444974,158724,134236,53075,181917129,266175005,653203613,449120520","1107482,422433,948652957,706543795,716088085,70083,784116186,771342193","254950,653191,49494500,93020718,104907,463744688,277117667,314617159","2258451,799210,48140311,938023959,88913178,149446,1063985962,846412616","4172723,6905689282,4652802584,1086744,2818081738,311447892,2342495930,2202861077"
OFFCORE_RESPONSE_0:DMND_RFO:ANY_RESPONSE,"154761,97375,117031078,147175418,141359677,304764524,133744467,521210285","381979,278559,168354,146761,252760628,266395475,556227672,538310480","829661,548738,44559614,90561133,718115637,88866890,145297846,952131619","494707,673868,48896308,349009,359289472,44693053,616999634,1018336391","1973204,1328183,716049,938736623,862860653,772782904,932848850,89897365","3974555,2064825,4611786762,1604244,1398209,2068375559,538186686,721063831"
OFFCORE_RESPONSE_0:DMND_CODE_RD:ANY_RESPONSE,"18750,12394,9097,44643223,141260325,132768338,222327975,490645732","44711,32860,248688432,90679240,206937479,177239910,475618528,222685037","106674,84982,45794269,89971925,43072,38243,496893888,133848501","44529,85370,36550,309654895,217999457,332819226,444462281,546493046","191603,48271145,1187667175,90100265,77651,100870,357081359,451412426","528167,363312,4615781745,3508869213,44318606,226426293,2212156463,591564918"
OFFCORE_RESPONSE_0:PF_L2_DATA_RD:ANY_RESPONSE,"6534994,1937673,1459548,107233599,820140,349314935,272137652,604360","26223252,10631399,7487759,3112937,49196443,421681542,698576419,711429712","110502026,43802130,948897780,18655512,28596965,698614379,49845585,94476057","9346912,29638384,382989785,307944557,50475169,287915210,627334211,632925026","128876181,51740488,68444248,939576900,818463391,58454211,239004051,498226600","490778486,6906710562,239941850,103394673,172563717,381724836,2115704813,754581749"
OFFCORE_RESPONSE_0:PF_L2_RFO:ANY_RESPONSE,"210648,166491,119920259,156789,141645640,171993,186691695,356055891","542198,401679,247232794,237181627,300899091,198996086,222914832,762280420","1194816,702723,611549,134018422,133853379,693429340,272389235,317034","765323,921123,94361888,356397700,601640,227670640,600418279,878968245","2804434,1586142,765345,135550036,137729183,178728558,497992591,227513352","5596658,3133269,4667822241,1942116,1713327,2203640541,2214108135,2171804969"
OFFCORE_RESPONSE_0:PF_L1D_AND_SW:ANY_RESPONSE,"729410,271897,49602194,103568648,98235990,212178134,522151060,578147396","2772684,1543954,249567080,89810184,253114546,221472261,52701836,401476172","11252093,4874750,50367551,2446762,48113369,699710972,764803659,772227513","1534087,3402426,1930922,264446426,762667,133543246,277604591,313484867","14010480,7530255,1188086442,50006903,139565682,640914611,268381950,495986000","55524393,26302680,18145818,57742591,101077701,232281829,505779975,593026426"
RUNTIME,"0.05672,0.03646,0.0268,0.02152,0.01932,0.0198,0.03512,0.03548","0.20902,0.11828,0.08192,0.06284,0.0536,0.06424,0.07808,0.05344","0.79596,0.42734,0.29472,0.22574,0.18558,0.23074,0.2739,0.17716","0.15988,0.28386,0.11196,0.08794,0.07454,0.0894,0.14338,0.09466","1.03018,0.55504,0.36808,0.30054,0.24814,0.30082,0.5268,0.24268","3.95302,2.11216,1.44034,1.09332,0.89136,1.11084,0.98784,0.82654"
